rect	20	28	182	187	
1515768518.93	73	140	0
1515768518.98	127	146	0
1515768519.02	131	148	0
1515768519.07	135	149	0
1515768519.11	95	170	0
1515768519.15	149	187	0
1515768519.2	136	187	0
1515768519.25	137	181	0
1515768519.3	116	179	0
1515768519.35	132	154	0
1515768519.41	120	169	0
1515768519.46	118	163	0
1515768519.51	118	159	0
1515768519.57	123	153	0
1515768519.62	127	148	0
1515768519.67	128	149	0
1515768519.72	128	150	0
1515768519.78	127	152	0
1515768519.83	120	160	0
1515768519.88	129	172	0
1515768519.92	140	184	0
1515768519.96	96	151	0
1515768520.0	93	151	0
1515768520.04	85	150	0
1515768520.08	85	150	0
1515768520.12	82	149	0
1515768520.17	75	151	0
1515768520.21	74	152	0
1515768520.25	73	153	0
1515768520.29	73	153	0
1515768520.36	74	150	both
1515768520.4	75	147	both
1515768520.45	76	141	both
1515768520.49	75	138	both
1515768520.53	74	137	both
1515768520.57	72	131	both
1515768520.61	71	128	both
1515768520.65	69	124	both
1515768520.69	66	120	both
1515768520.73	62	114	both
1515768520.77	56	104	both
1515768520.81	56	100	both
1515768520.85	55	96	both
1515768520.9	56	92	both
1515768520.94	54	86	both
1515768520.98	51	84	both
1515768521.02	49	82	both
1515768521.06	48	82	both
1515768521.1	47	81	both
1515768521.14	48	81	both
1515768521.18	48	80	both
1515768521.22	48	76	both
1515768521.27	47	76	both
1515768521.31	48	79	both
1515768521.35	50	82	both
1515768521.39	51	83	both
1515768521.43	55	85	both
1515768521.47	55	82	both
1515768521.51	57	82	both
1515768521.55	60	77	both
1515768521.6	62	79	both
1515768521.64	68	77	both
1515768521.68	69	75	both
1515768521.72	70	75	both
1515768521.76	71	72	both
1515768521.8	70	73	both
1515768521.84	70	71	both
1515768521.88	70	70	both
1515768521.93	73	65	both
1515768521.97	76	67	both
1515768522.01	76	67	both
1515768522.05	75	69	both
1515768522.09	74	69	both
1515768522.13	76	67	both
1515768522.17	76	69	both
1515768522.21	77	70	both
1515768522.25	78	70	both
1515768522.29	80	70	both
1515768522.33	82	69	both
1515768522.37	88	73	both
1515768522.42	88	73	both
1515768522.46	93	71	both
1515768522.5	113	63	both
1515768522.54	117	63	both
1515768522.58	120	63	both
