rect	20	27	182	186	
1515659038.37	20	129	0
1515659038.41	38	146	0
1515659038.45	56	153	0
1515659038.49	73	151	0
1515659038.53	85	162	0
1515659038.57	92	167	0
1515659038.61	122	180	0
1515659038.65	131	177	0
1515659038.69	152	175	0
1515659038.73	135	165	0
1515659038.77	110	181	0
1515659038.82	109	180	0
1515659038.86	112	180	0
1515659038.9	113	179	0
1515659038.94	105	175	0
1515659038.99	100	176	0
1515659039.05	98	175	0
1515659039.1	97	172	0
1515659039.16	99	170	0
1515659039.21	101	168	0
1515659039.27	20	46	0
1515659039.32	21	41	0
1515659039.38	21	39	0
1515659039.43	20	40	0
1515659039.49	20	43	0
1515659039.54	20	43	0
1515659039.6	20	44	0
1515659039.65	21	42	0
1515659039.71	21	39	0
1515659039.82	103	163	0
1515659039.87	106	175	0
1515659039.91	135	154	0
1515659039.94	134	154	0
1515659039.98	133	154	0
1515659040.02	134	157	0
1515659040.06	133	157	0
1515659040.1	133	158	0
1515659040.14	131	156	0
1515659040.18	131	155	0
1515659040.22	131	155	0
1515659040.26	131	155	0
1515659040.3	130	155	0
1515659040.34	130	156	0
1515659040.38	129	156	0
1515659040.42	129	155	0
1515659040.46	128	156	0
1515659040.5	127	156	0
1515659040.53	126	157	0
1515659040.57	126	157	0
1515659040.61	123	158	0
1515659040.65	121	158	0
1515659040.69	119	160	0
1515659040.73	116	164	0
1515659040.77	115	166	0
1515659040.81	114	169	0
1515659040.85	113	171	0
1515659040.89	109	173	0
1515659040.93	108	173	0
1515659040.97	108	174	0
1515659041.04	101	175	both
1515659041.08	98	174	both
1515659041.12	92	171	both
1515659041.16	89	173	both
1515659041.2	86	172	both
1515659041.24	80	173	both
1515659041.28	78	174	both
1515659041.31	77	174	both
1515659041.35	72	175	both
1515659041.39	71	175	both
1515659041.43	72	175	both
1515659041.47	72	175	both
1515659041.51	67	174	both
1515659041.55	67	174	both
1515659041.59	66	173	both
1515659041.63	65	173	both
1515659041.67	65	172	both
1515659041.71	68	172	both
1515659041.75	67	170	both
1515659041.79	67	169	both
1515659041.82	68	169	both
1515659041.86	68	168	both
1515659041.9	68	167	both
1515659041.94	68	167	both
1515659041.98	67	161	both
1515659042.02	66	160	both
1515659042.06	66	161	both
1515659042.1	65	161	both
1515659042.14	64	158	both
1515659042.18	63	159	both
1515659042.22	63	161	both
1515659042.26	63	165	both
