rect	20	28	182	187	
1515746017.0	24	187	0
1515746017.04	79	180	0
1515746017.09	58	165	0
1515746017.13	51	168	0
1515746017.18	122	173	0
1515746017.23	128	168	0
1515746017.27	131	158	0
1515746017.33	132	155	0
1515746017.38	136	141	0
1515746017.43	21	44	0
1515746017.55	26	35	0
1515746017.61	23	34	0
1515746017.79	85	66	0
1515746017.83	86	125	0
1515746017.87	86	139	0
1515746017.91	87	127	0
1515746017.95	86	142	0
1515746017.99	86	143	0
1515746018.03	85	145	0
1515746018.07	84	147	0
1515746018.11	82	148	0
1515746018.15	76	135	0
1515746018.19	72	149	0
1515746018.23	70	150	0
1515746018.27	70	150	0
1515746018.31	68	151	0
1515746018.35	68	150	0
1515746018.39	70	149	0
1515746018.43	71	148	0
1515746018.47	71	147	0
1515746018.51	70	145	0
1515746018.55	69	144	0
1515746018.59	68	144	0
1515746018.63	66	145	0
1515746018.67	64	144	0
1515746018.71	63	144	0
1515746018.75	61	140	0
1515746018.79	58	137	0
1515746018.83	55	134	0
1515746018.87	52	126	0
1515746018.91	52	125	0
1515746018.95	51	125	0
1515746018.99	49	125	0
1515746019.06	46	124	both
1515746019.1	46	125	both
1515746019.14	44	123	both
1515746019.18	43	113	both
1515746019.22	45	108	both
1515746019.26	46	103	both
1515746019.3	48	96	both
1515746019.34	48	91	both
1515746019.38	49	89	both
1515746019.42	48	87	both
1515746019.46	47	85	both
1515746019.5	46	83	both
1515746019.55	43	79	both
1515746019.59	42	78	both
1515746019.63	41	78	both
1515746019.67	34	76	both
1515746019.71	34	76	both
1515746019.75	45	74	both
1515746019.79	48	75	both
1515746019.83	50	75	both
1515746019.87	54	72	both
1515746019.91	55	71	both
1515746019.95	57	69	both
1515746019.99	57	70	both
1515746020.03	60	65	both
1515746020.07	63	60	both
1515746020.11	62	63	both
1515746020.15	65	59	both
1515746020.19	61	64	both
1515746020.23	64	60	both
1515746020.27	67	56	both
1515746020.32	67	57	both
1515746020.36	73	50	both
1515746020.4	77	48	both
1515746020.44	84	47	both
1515746020.48	85	47	both
1515746020.52	85	48	both
1515746020.56	85	49	both
1515746020.6	86	49	both
1515746020.64	86	49	both
1515746020.68	87	49	both
1515746020.72	88	46	both
1515746020.76	89	46	both
1515746020.8	92	43	both
1515746020.84	94	43	both
1515746020.88	95	42	both
1515746020.92	95	42	both
1515746020.97	94	43	both
1515746021.01	93	44	both
1515746021.05	89	46	both
1515746021.09	86	48	both
1515746021.13	84	50	both
1515746021.17	83	51	both
1515746021.21	82	51	both
1515746021.25	82	50	both
1515746021.29	81	50	both
1515746021.33	79	51	both
1515746021.37	78	52	both
1515746021.41	78	53	both
1515746021.45	79	54	both
1515746021.49	79	54	both
1515746021.53	79	55	both
1515746021.57	81	56	both
1515746021.61	83	56	both
1515746021.65	84	56	both
1515746021.69	84	57	both
1515746021.73	84	58	both
1515746021.77	85	60	both
1515746021.81	83	62	both
1515746021.85	82	62	both
1515746021.89	81	62	both
1515746021.93	79	62	both
1515746021.97	77	62	both
1515746022.01	75	63	both
1515746022.05	74	62	both
1515746022.09	73	62	both
1515746022.14	74	69	both
1515746022.18	74	71	both
1515746022.22	74	71	both
1515746022.26	71	67	both
1515746022.3	74	71	both
1515746022.34	70	75	both
1515746022.38	68	78	both
1515746022.42	67	75	both
1515746022.46	67	72	both
1515746022.5	67	70	both
1515746022.55	66	66	both
1515746022.59	67	65	both
1515746022.63	60	65	both
1515746022.67	62	63	both
1515746022.71	62	64	both
1515746022.75	62	63	both
1515746022.79	62	64	both
1515746022.83	63	65	both
1515746022.87	63	67	both
1515746022.91	63	69	both
1515746022.95	68	76	both
1515746022.99	65	82	both
1515746023.03	64	88	both
1515746023.07	68	97	both
1515746023.11	71	105	both
1515746023.15	72	111	both
1515746023.19	72	113	both
1515746023.23	72	118	both
1515746023.27	73	128	both
1515746023.31	72	131	both
1515746023.35	75	136	both
1515746023.39	78	138	both
1515746023.44	80	139	both
1515746023.48	86	146	both
1515746023.52	88	143	both
1515746023.56	92	156	both
1515746023.6	98	160	both
1515746023.64	110	167	both
1515746023.69	118	175	both
1515746023.73	121	168	both
1515746023.77	127	176	both
1515746023.81	130	178	both
1515746023.85	136	180	both
1515746023.9	141	180	both
1515746023.94	143	179	both
1515746023.99	143	179	both
1515746024.03	143	179	both
1515746024.08	144	178	both
1515746024.12	144	178	both
1515746024.16	143	178	both
1515746024.2	143	178	both
1515746024.24	142	178	both
1515746024.28	143	175	both
1515746024.32	140	174	both
1515746024.37	141	170	both
1515746024.41	143	165	both
1515746024.45	148	153	both
1515746024.49	151	148	both
1515746024.53	153	142	both
1515746024.57	154	135	both
1515746024.61	158	123	both
1515746024.65	159	118	both
1515746024.7	159	114	both
1515746024.74	157	111	both
1515746024.78	156	112	both
1515746024.82	156	110	both
1515746024.86	155	114	both
1515746024.9	155	116	both
1515746024.94	156	117	both
1515746024.98	156	118	both
1515746025.02	156	118	both
1515746025.06	156	117	both
1515746025.11	157	117	both
1515746025.15	157	116	both
1515746025.19	158	113	both
1515746025.23	158	114	both
1515746025.27	158	112	both
1515746025.31	159	111	both
1515746025.35	159	111	both
1515746025.39	159	108	both
1515746025.43	159	108	both
1515746025.47	158	109	both
1515746025.51	158	108	both
1515746025.56	157	108	both
1515746025.6	157	108	both
1515746025.64	158	105	both
1515746025.68	158	105	both
1515746025.72	158	105	both
1515746025.76	158	104	both
1515746025.8	169	99	both
1515746025.84	159	103	both
1515746025.88	170	101	both
1515746025.93	170	100	both
1515746025.97	169	100	both
1515746026.01	170	100	both
1515746026.05	171	98	both
1515746026.09	171	98	both
1515746026.13	171	97	both
1515746026.17	170	97	both
1515746026.21	158	99	both
1515746026.25	157	100	both
1515746026.29	157	100	both
1515746026.33	158	98	both
1515746026.38	157	96	both
1515746026.42	157	96	both
1515746026.46	156	95	both
1515746026.5	155	95	both
1515746026.54	155	94	both
1515746026.58	154	91	both
1515746026.62	153	89	both
1515746026.66	152	86	both
1515746026.7	152	85	both
1515746026.75	152	82	both
1515746026.79	151	81	both
1515746026.83	151	79	both
1515746026.87	149	77	both
1515746026.91	148	77	both
1515746026.95	146	76	both
1515746026.99	143	74	both
1515746027.03	141	74	both
1515746027.07	137	73	both
1515746027.11	134	71	both
1515746027.16	132	68	both
1515746027.2	132	70	both
1515746027.24	129	65	both
1515746027.28	129	65	both
1515746027.32	130	66	both
1515746027.36	130	65	both
1515746027.4	131	65	both
1515746027.44	130	63	both
1515746027.48	128	59	both
1515746027.52	127	59	both
1515746027.57	124	58	both
1515746027.61	120	57	both
1515746027.65	120	56	both
1515746027.69	120	56	both
1515746027.73	120	55	both
