rect	21	28	183	187	
1516350474.66	178	187	0
1516350474.7	156	182	0
1516350474.74	146	176	0
1516350474.79	144	171	0
1516350474.83	137	170	0
1516350474.87	128	170	0
1516350474.92	108	169	0
1516350474.96	105	169	0
1516350475.0	96	168	0
1516350475.05	84	172	0
1516350475.09	77	170	0
1516350475.14	72	167	0
1516350475.18	72	166	0
1516350475.23	96	154	0
1516350475.28	91	150	0
1516350475.33	86	149	0
1516350475.38	85	140	0
1516350475.43	104	155	0
1516350475.48	62	137	0
1516350475.53	139	169	0
1516350475.58	68	138	0
1516350475.63	92	139	0
1516350475.68	98	143	0
1516350475.73	105	150	0
1516350475.77	143	158	0
1516350475.81	146	156	0
1516350475.86	150	155	0
1516350475.9	151	156	0
1516350475.94	152	156	0
1516350475.98	154	155	0
1516350476.05	157	153	right
1516350476.1	157	150	right
1516350476.14	158	147	right
1516350476.18	159	143	right
1516350476.23	161	127	right
1516350476.27	160	132	right
1516350476.31	162	118	right
1516350476.36	163	116	right
1516350476.4	164	113	right
1516350476.44	164	110	right
1516350476.49	164	107	right
1516350476.53	164	109	right
1516350476.57	164	110	right
1516350476.61	165	112	right
1516350476.65	165	114	right
1516350476.7	164	120	right
1516350476.74	164	122	right
1516350476.78	166	119	right
1516350476.82	166	119	right
1516350476.87	166	119	right
1516350476.91	166	120	right
1516350476.95	166	118	right
1516350476.99	165	116	right
1516350477.04	165	115	right
1516350477.08	164	113	right
1516350477.12	164	112	right
1516350477.16	163	108	right
1516350477.21	146	106	right
1516350477.25	165	106	right
1516350477.29	166	106	right
1516350477.33	167	106	right
1516350477.37	167	106	right
1516350477.42	168	106	right
1516350477.46	168	106	right
1516350477.5	168	106	right
1516350477.54	168	106	right
1516350477.58	167	106	right
1516350477.63	167	105	right
1516350477.67	167	105	right
1516350477.71	167	105	right
1516350477.75	167	106	right
1516350477.79	167	106	right
1516350477.83	167	105	right
1516350477.88	167	105	right
1516350477.92	167	105	right
1516350477.96	166	104	right
1516350478.0	166	105	right
1516350478.04	166	105	right
1516350478.09	166	104	right
1516350478.13	167	104	right
1516350478.17	166	104	right
1516350478.21	166	104	right
1516350478.26	166	102	right
1516350478.3	166	100	right
1516350478.34	166	99	right
1516350478.38	165	98	right
1516350478.43	164	94	right
1516350478.47	163	91	right
1516350478.51	144	89	right
1516350478.55	140	88	right
1516350478.59	136	86	right
1516350478.63	136	86	right
1516350478.68	136	86	right
1516350478.72	135	83	right
1516350478.76	133	82	right
1516350478.8	133	80	right
1516350478.84	135	80	right
1516350478.89	135	79	right
1516350478.93	134	78	right
1516350478.97	133	77	right
1516350479.01	132	76	right
1516350479.05	133	76	right
1516350479.1	133	77	right
1516350479.14	134	77	right
1516350479.18	134	78	right
1516350479.22	136	80	right
1516350479.26	137	80	right
1516350479.3	137	80	right
1516350479.34	138	81	right
1516350479.39	138	81	right
1516350479.43	137	80	right
1516350479.47	138	81	right
1516350479.51	138	80	right
1516350479.55	138	79	right
1516350479.59	137	78	right
