rect	19	25	181	184	
1515832271.11	21	175	0
1515832271.15	117	180	0
1515832271.19	93	178	0
1515832271.23	86	172	0
1515832271.28	79	165	0
1515832271.32	74	163	0
1515832271.37	66	161	0
1515832271.42	95	155	0
1515832271.46	99	159	0
1515832271.51	83	145	0
1515832271.56	116	183	0
1515832271.61	125	172	0
1515832271.65	98	176	0
1515832271.7	94	174	0
1515832271.75	79	161	0
1515832271.8	86	171	0
1515832271.85	85	173	0
1515832271.9	98	181	0
1515832271.95	62	145	0
1515832271.99	62	138	0
1515832272.03	65	136	0
1515832272.07	64	140	0
1515832272.11	66	139	0
1515832272.15	68	139	0
1515832272.19	71	138	0
1515832272.24	76	137	0
1515832272.28	94	135	0
1515832272.32	97	138	0
1515832272.36	101	138	0
1515832272.4	104	137	0
1515832272.5	112	138	both
1515832272.54	110	140	both
1515832272.59	109	140	both
1515832272.63	109	140	both
1515832272.67	109	140	both
1515832272.71	110	140	both
1515832272.76	112	140	both
1515832272.8	115	141	both
1515832272.84	164	176	both
1515832272.89	165	176	both
1515832272.93	167	175	both
1515832272.97	166	175	both
1515832273.02	168	173	both
1515832273.06	168	173	both
1515832273.1	168	173	both
1515832273.14	149	156	both
1515832273.19	153	154	both
1515832273.23	153	153	both
1515832273.27	153	153	both
1515832273.31	154	154	both
1515832273.36	153	155	both
1515832273.4	153	155	both
1515832273.44	153	155	both
1515832273.49	153	155	both
1515832273.53	154	155	both
1515832273.57	154	155	both
1515832273.62	155	156	both
1515832273.66	155	156	both
1515832273.7	155	155	both
1515832273.74	155	156	both
1515832273.78	155	155	both
1515832273.83	154	155	both
1515832273.87	154	155	both
1515832273.91	154	156	both
1515832273.96	153	156	both
1515832274.0	152	155	both
1515832274.04	135	138	both
1515832274.08	134	135	both
1515832274.12	134	133	both
1515832274.16	135	131	both
1515832274.2	137	127	both
1515832274.24	137	125	both
1515832274.28	138	123	both
1515832274.33	139	121	both
1515832274.37	142	119	both
1515832274.41	145	115	both
1515832274.45	145	113	both
1515832274.49	144	111	both
1515832274.53	143	111	both
1515832274.57	143	109	both
1515832274.61	142	107	both
