rect	21	27	183	186	
1516351303.21	177	170	0
1516351303.25	110	175	0
1516351303.29	128	175	0
1516351303.34	130	167	0
1516351303.38	129	164	0
1516351303.43	129	160	0
1516351303.47	135	162	0
1516351303.52	135	158	0
1516351303.57	133	155	0
1516351303.61	104	149	0
1516351303.66	101	145	0
1516351303.71	99	142	0
1516351303.76	108	154	0
1516351303.82	86	139	0
1516351303.87	107	158	0
1516351303.92	86	145	0
1516351303.96	91	151	0
1516351304.01	101	159	0
1516351304.06	114	148	0
1516351304.1	116	149	0
1516351304.14	120	150	0
1516351304.18	121	149	0
1516351304.23	126	150	0
1516351304.27	127	151	0
1516351304.31	122	151	0
1516351304.36	116	151	0
1516351304.41	97	150	0
1516351304.45	84	151	0
1516351304.49	62	167	0
1516351304.54	62	168	0
1516351304.61	61	169	left
1516351304.65	61	169	left
1516351304.69	61	169	left
1516351304.74	61	169	left
1516351304.78	62	168	left
1516351304.82	64	169	left
1516351304.87	66	169	left
1516351304.91	66	169	left
1516351304.95	68	169	left
1516351305.0	67	169	left
1516351305.04	67	169	left
1516351305.08	65	169	left
1516351305.12	62	168	left
1516351305.17	60	164	left
1516351305.21	58	162	left
1516351305.25	54	159	left
1516351305.3	52	157	left
1516351305.34	50	155	left
1516351305.38	49	154	left
1516351305.43	47	149	left
1516351305.47	45	148	left
1516351305.51	44	147	left
1516351305.56	42	145	left
1516351305.6	38	134	left
1516351305.64	39	116	left
1516351305.68	39	107	left
1516351305.73	38	102	left
1516351305.77	38	96	left
1516351305.81	38	90	left
1516351305.86	39	83	left
1516351305.9	40	79	left
1516351305.94	42	79	left
1516351305.98	59	80	left
1516351306.02	64	76	left
1516351306.07	64	72	left
1516351306.11	65	71	left
1516351306.15	67	69	left
1516351306.19	67	67	left
1516351306.23	68	67	left
1516351306.27	68	67	left
1516351306.32	69	67	left
1516351306.36	69	66	left
1516351306.4	69	66	left
1516351306.44	70	66	left
1516351306.48	71	64	left
1516351306.52	73	64	left
1516351306.56	72	65	left
1516351306.6	71	65	left
1516351306.64	69	64	left
1516351306.69	68	64	left
1516351306.73	66	57	left
1516351306.77	65	58	left
1516351306.81	65	58	left
1516351306.85	67	65	left
1516351306.89	68	66	left
1516351306.93	69	67	left
1516351306.97	70	69	left
1516351307.01	72	67	left
1516351307.05	73	64	left
1516351307.09	73	67	left
1516351307.14	73	68	left
1516351307.18	76	70	left
1516351307.22	87	64	left
1516351307.26	91	60	left
1516351307.3	93	58	left
1516351307.34	95	56	left
1516351307.38	95	54	left
1516351307.42	95	52	left
1516351307.46	95	52	left
1516351307.5	96	53	left
1516351307.55	94	53	left
1516351307.59	93	53	left
1516351307.63	93	53	left
1516351307.67	92	53	left
1516351307.71	92	52	left
1516351307.75	90	52	left
1516351307.79	88	52	left
1516351307.83	88	52	left
1516351307.87	85	53	left
1516351307.91	87	52	left
1516351307.95	88	51	left
1516351307.99	89	51	left
1516351308.03	93	49	left
1516351308.07	94	49	left
1516351308.11	95	49	left
1516351308.15	97	48	left
1516351308.19	100	48	left
1516351308.23	101	48	left
1516351308.27	103	48	left
1516351308.31	105	49	left
1516351308.35	106	51	left
1516351308.39	108	52	left
1516351308.43	111	53	left
1516351308.47	114	53	left
1516351308.52	117	52	left
1516351308.56	138	49	left
1516351308.6	141	47	left
1516351308.64	142	47	left
1516351308.68	142	46	left
1516351308.72	142	46	left
1516351308.76	143	46	left
1516351308.8	143	46	left
1516351308.84	144	46	left
1516351308.88	144	46	left
1516351308.92	144	47	left
1516351308.96	145	48	left
1516351309.01	145	49	left
1516351309.05	147	50	left
1516351309.09	148	51	left
1516351309.13	151	53	left
1516351309.17	153	53	left
1516351309.21	157	55	left
1516351309.25	163	63	left
1516351309.3	165	67	left
1516351309.34	167	71	left
1516351309.38	172	79	left
1516351309.42	172	88	left
1516351309.46	172	92	left
1516351309.5	173	97	left
1516351309.55	172	103	left
1516351309.59	170	103	left
1516351309.63	170	103	left
1516351309.67	170	102	left
1516351309.71	170	100	left
1516351309.75	171	99	left
1516351309.79	171	98	left
1516351309.83	171	99	left
1516351309.88	171	99	left
1516351309.92	171	103	left
1516351309.96	171	104	left
1516351310.0	171	104	left
1516351310.04	171	103	left
1516351310.08	171	101	left
1516351310.12	171	100	left
1516351310.16	171	99	left
1516351310.21	171	99	left
1516351310.25	171	100	left
1516351310.29	171	101	left
1516351310.33	171	102	left
1516351310.37	171	103	left
1516351310.41	171	105	left
1516351310.45	171	109	left
1516351310.5	172	110	left
1516351310.54	171	111	left
1516351310.58	172	112	left
1516351310.62	172	112	left
1516351310.66	172	113	left
1516351310.71	172	115	left
1516351310.75	171	129	left
1516351310.79	169	141	left
1516351310.84	168	144	left
1516351310.88	167	150	left
1516351310.92	168	151	left
1516351310.96	167	153	left
1516351311.01	167	154	left
1516351311.05	165	155	left
1516351311.1	163	156	left
1516351311.14	163	155	left
1516351311.18	162	156	left
1516351311.23	164	159	left
1516351311.27	164	160	left
1516351311.31	162	164	left
1516351311.36	162	164	left
1516351311.4	163	164	left
1516351311.44	163	164	left
1516351311.49	162	165	left
1516351311.53	162	166	left
1516351311.57	161	166	left
1516351311.62	162	168	left
1516351311.66	162	169	left
1516351311.7	162	169	left
1516351311.74	163	169	left
1516351311.79	163	170	left
1516351311.83	163	170	left
1516351311.87	163	170	left
1516351311.91	162	170	left
1516351311.95	161	171	left
1516351311.99	159	171	left
1516351312.04	158	170	left
1516351312.08	157	169	left
1516351312.12	154	168	left
1516351312.17	151	167	left
1516351312.21	149	167	left
1516351312.25	143	166	left
1516351312.3	137	166	left
1516351312.34	132	163	left
1516351312.39	125	165	left
1516351312.43	94	164	left
1516351312.48	88	165	left
1516351312.52	85	161	left
1516351312.57	110	139	left
1516351312.61	111	136	left
1516351312.66	90	128	left
1516351312.7	87	123	left
1516351312.74	83	112	left
1516351312.79	81	104	left
1516351312.83	81	96	left
1516351312.87	81	91	left
1516351312.91	82	86	left
1516351312.96	82	79	left
1516351313.0	82	77	left
1516351313.04	80	77	left
1516351313.08	77	75	left
1516351313.12	73	73	left
1516351313.16	74	73	left
1516351313.21	74	71	left
1516351313.25	72	61	left
1516351313.29	71	58	left
1516351313.33	72	57	left
1516351313.37	75	63	left
1516351313.42	76	63	left
1516351313.46	79	62	left
1516351313.5	79	62	left
1516351313.54	80	62	left
1516351313.58	83	63	left
1516351313.62	82	61	left
1516351313.66	80	60	left
1516351313.71	78	60	left
1516351313.75	71	63	left
1516351313.79	68	66	left
1516351313.83	67	66	left
1516351313.87	53	64	left
1516351313.91	67	68	left
1516351313.96	66	66	left
1516351314.0	51	62	left
1516351314.04	48	59	left
1516351314.08	65	65	left
1516351314.12	69	64	left
1516351314.16	72	65	left
1516351314.21	74	64	0
1516351314.25	75	64	0
1516351314.29	76	67	0
1516351314.33	79	71	0
1516351314.37	81	73	0
1516351314.42	83	74	0
1516351314.46	84	73	0
1516351314.5	84	74	0
1516351314.54	85	74	0
1516351314.58	85	74	0
1516351314.62	85	73	0
1516351314.66	85	73	0
1516351314.71	85	73	0
1516351314.75	85	73	0
1516351314.79	85	73	0
1516351314.83	84	73	0
1516351314.87	85	73	0
1516351314.91	84	72	0
1516351314.95	85	72	0
1516351315.0	85	72	0
1516351315.04	84	72	0
1516351315.08	84	72	0
1516351315.12	84	72	0
1516351315.16	85	72	0
1516351315.2	85	72	0
1516351315.25	85	72	0
1516351315.29	84	72	0
1516351315.33	85	72	0
1516351315.37	85	72	0
1516351315.41	85	72	0
1516351315.45	85	72	0
1516351315.49	85	72	0
1516351315.54	85	72	0
1516351315.58	85	71	0
1516351315.62	86	72	0
1516351315.66	86	72	0
1516351315.7	86	72	0
1516351315.74	86	72	0
1516351315.78	86	72	0
1516351315.82	86	72	0
1516351315.87	86	72	0
1516351315.91	86	72	0
1516351315.95	86	72	0
1516351315.99	86	72	0
1516351316.03	86	72	0
1516351316.07	86	72	0
1516351316.12	87	71	0
1516351316.16	86	72	0
1516351316.2	86	73	0
1516351316.24	86	72	0
1516351316.28	85	73	0
1516351316.32	84	74	0
1516351316.36	82	74	0
1516351316.41	79	74	0
1516351316.45	75	73	0
1516351316.49	69	70	0
1516351316.53	68	69	0
1516351316.57	53	66	0
1516351316.62	54	67	0
1516351316.66	53	66	0
1516351316.7	50	63	0
1516351316.74	50	63	0
1516351316.79	50	63	0
1516351316.83	49	66	0
1516351316.87	50	66	0
1516351316.92	50	64	0
1516351316.96	50	64	0
1516351317.0	49	63	0
1516351317.04	48	62	0
1516351317.08	45	60	0
1516351317.13	45	59	0
1516351317.17	45	58	0
1516351317.21	45	58	0
1516351317.25	44	58	0
1516351317.29	43	59	0
1516351317.34	42	61	0
1516351317.38	43	61	0
1516351317.42	43	63	0
1516351317.46	44	63	0
1516351317.5	44	63	0
1516351317.55	44	65	0
1516351317.59	44	66	0
1516351317.63	42	67	0
1516351317.67	40	69	0
1516351317.72	38	71	0
1516351317.76	36	75	0
1516351317.8	36	77	0
1516351317.84	34	78	0
1516351317.89	33	88	0
1516351317.93	32	89	0
1516351317.99	30	92	0
1516351318.05	29	94	0
1516351318.11	30	93	0
1516351318.17	32	91	0
1516351318.22	32	90	0
1516351318.28	33	94	0
1516351318.34	33	96	0
1516351318.39	35	103	0
1516351318.49	35	109	0
1516351318.56	34	117	0
1516351318.62	35	137	0
1516351318.68	36	144	0
1516351318.74	38	151	0
1516351318.8	39	153	0
1516351318.86	40	155	0
1516351318.91	40	156	0
1516351318.97	40	158	0
1516351319.03	41	161	0
1516351319.09	44	163	0
1516351319.14	45	164	0
1516351319.2	46	165	0
1516351319.26	46	166	0
1516351319.32	44	168	0
1516351319.37	44	168	0
1516351319.43	44	168	0
1516351319.49	44	167	0
1516351319.55	44	166	0
1516351319.61	46	166	0
1516351319.67	52	167	0
1516351319.73	60	169	0
1516351319.78	65	170	0
1516351319.84	74	173	0
1516351319.9	121	175	0
1516351319.98	135	173	0
1516351320.1	141	173	0
1516351320.18	139	174	0
1516351320.24	139	174	0
1516351320.29	140	174	0
1516351320.42	144	174	right
1516351320.48	147	174	right
1516351320.54	149	172	right
1516351320.6	150	171	right
1516351320.65	151	171	right
1516351320.71	151	171	right
1516351320.77	151	171	right
1516351320.82	151	171	right
1516351320.91	151	171	right
1516351320.98	150	171	right
1516351321.04	151	171	right
1516351321.1	151	171	right
1516351321.15	151	171	right
1516351321.21	151	171	right
1516351321.26	151	171	right
1516351321.32	151	171	right
1516351321.37	151	171	right
1516351321.43	151	171	right
1516351321.48	152	171	right
1516351321.54	152	170	right
1516351321.59	154	168	right
1516351321.65	155	168	right
1516351321.7	155	168	right
1516351321.76	157	169	right
1516351321.82	158	170	right
1516351321.88	159	170	right
1516351321.94	159	170	right
1516351322.0	158	167	right
1516351322.07	159	158	right
1516351322.13	164	144	right
1516351322.2	169	106	right
1516351322.26	167	83	right
1516351322.31	163	78	right
1516351322.37	145	73	right
1516351322.42	140	66	right
1516351322.48	138	65	right
1516351322.54	134	66	right
1516351322.6	135	68	right
1516351322.66	133	65	right
1516351322.72	130	62	right
1516351322.78	129	60	right
1516351322.84	129	58	right
1516351322.9	131	52	right
1516351322.96	129	50	right
1516351323.02	129	50	right
1516351323.08	128	57	right
1516351323.18	124	57	right
1516351323.24	123	57	right
1516351323.3	120	57	right
1516351323.36	118	57	right
1516351323.41	115	55	right
1516351323.48	113	57	right
1516351323.54	111	54	right
1516351323.6	108	55	right
1516351323.66	112	63	right
1516351323.72	114	64	right
1516351323.78	114	62	right
1516351323.84	112	62	right
1516351323.9	102	59	right
1516351323.96	94	59	right
1516351324.02	91	54	right
1516351324.08	89	52	0
1516351324.15	94	53	0
1516351324.21	96	57	0
1516351324.27	102	56	0
1516351324.33	107	63	0
1516351324.38	110	64	0
1516351324.44	111	64	0
1516351324.5	111	65	0
1516351324.56	112	65	0
1516351324.61	110	64	0
1516351324.67	108	63	0
1516351324.72	99	60	0
1516351324.78	95	56	0
1516351324.83	88	53	0
1516351324.89	86	55	0
1516351324.95	86	51	0
1516351325.01	82	50	0
1516351325.07	61	47	0
1516351325.13	57	48	0
1516351325.19	58	52	0
1516351325.24	58	52	0
1516351325.29	57	51	0
1516351325.35	56	52	0
