rect	20	26	182	185	
1516090982.84	50	185	0
1516090982.88	70	176	0
1516090982.92	84	175	0
1516090982.96	96	171	0
1516090983.01	98	169	0
1516090983.05	86	164	0
1516090983.09	71	166	0
1516090983.14	66	164	0
1516090983.18	63	162	0
1516090983.23	82	161	0
1516090983.27	85	160	0
1516090983.32	65	159	0
1516090983.36	68	159	0
1516090983.41	69	160	0
1516090983.46	73	158	0
1516090983.5	95	156	0
1516090983.54	97	151	0
1516090983.58	98	129	0
1516090983.62	100	125	0
1516090983.66	101	123	0
1516090983.71	107	119	0
1516090983.75	110	117	0
1516090983.79	113	115	0
1516090983.83	115	111	0
1516090983.87	117	107	0
1516090983.91	120	102	0
1516090983.95	122	99	0
1516090983.99	124	97	0
1516090984.03	126	95	0
1516090984.07	127	94	0
1516090984.11	129	93	0
1516090984.15	127	94	0
1516090984.2	126	95	0
1516090984.24	124	95	0
1516090984.28	124	95	0
1516090984.32	124	94	0
1516090984.36	124	93	0
1516090984.4	124	93	0
1516090984.44	124	94	0
1516090984.48	124	95	0
1516090984.52	124	95	0
1516090984.56	124	95	0
1516090984.6	123	96	0
1516090984.64	123	96	0
1516090984.69	124	95	0
1516090984.73	124	94	0
1516090984.77	124	93	0
1516090984.81	125	91	0
1516090984.85	127	87	0
1516090984.89	128	84	0
1516090984.93	129	84	0
1516090984.97	132	82	0
1516090985.01	133	81	0
1516090985.06	134	81	0
1516090985.1	136	79	0
1516090985.14	137	78	0
1516090985.18	139	75	0
1516090985.22	138	74	0
1516090985.26	137	74	0
1516090985.3	136	73	0
1516090985.34	136	72	0
1516090985.38	135	71	0
1516090985.42	135	71	0
1516090985.47	135	71	0
1516090985.51	135	71	0
1516090985.55	134	70	0
1516090985.59	134	69	0
1516090985.63	134	69	0
1516090985.67	133	68	0
1516090985.71	133	68	0
1516090985.75	133	67	0
1516090985.79	132	69	0
1516090985.83	132	70	0
1516090985.87	131	73	0
1516090985.91	132	76	0
1516090985.95	133	77	0
1516090985.99	133	77	0
1516090986.03	134	78	0
1516090986.07	134	78	0
1516090986.11	134	79	0
1516090986.15	135	79	0
1516090986.19	135	79	0
1516090986.23	136	77	0
1516090986.27	137	75	0
1516090986.31	139	74	0
1516090986.35	140	73	0
1516090986.39	141	71	0
1516090986.44	153	66	0
1516090986.48	155	63	0
1516090986.52	156	62	0
1516090986.56	156	62	0
1516090986.6	156	62	0
1516090986.64	156	61	0
1516090986.68	155	63	0
1516090986.72	155	63	0
1516090986.76	155	64	0
1516090986.8	155	65	0
1516090986.84	156	65	0
1516090986.88	155	65	0
1516090986.93	156	65	0
1516090986.97	156	65	0
1516090987.01	156	65	0
1516090987.05	158	67	0
1516090987.09	158	68	0
1516090987.13	159	68	0
1516090987.17	160	66	0
1516090987.21	162	62	0
1516090987.25	162	61	0
1516090987.29	159	62	0
1516090987.33	158	65	0
1516090987.37	158	65	0
1516090987.42	158	65	0
1516090987.46	157	66	0
1516090987.5	157	65	0
1516090987.54	157	65	0
1516090987.58	156	67	0
1516090987.62	155	67	0
1516090987.66	156	67	0
1516090987.7	146	70	0
1516090987.74	146	70	0
1516090987.78	145	70	0
1516090987.82	145	70	0
1516090987.86	144	70	0
1516090987.9	144	69	0
1516090987.94	142	69	0
1516090987.98	141	68	0
1516090988.02	140	68	0
1516090988.06	139	67	0
1516090988.1	139	66	0
1516090988.14	138	65	0
1516090988.18	138	64	0
1516090988.22	138	64	0
1516090988.27	137	63	0
1516090988.31	136	61	0
1516090988.35	136	61	0
1516090988.39	136	61	0
1516090988.43	136	60	0
1516090988.47	136	60	0
1516090988.51	136	59	0
1516090988.55	136	56	0
1516090988.59	136	55	0
1516090988.63	136	58	0
1516090988.67	136	59	0
1516090988.71	136	59	0
1516090988.75	136	60	0
1516090988.79	136	61	0
1516090988.83	136	61	0
1516090988.87	135	61	0
1516090988.91	134	62	0
1516090988.95	134	65	0
1516090988.99	134	66	0
1516090989.03	134	67	0
1516090989.07	133	67	0
1516090989.11	133	68	0
